EmployeeID,FirstName,LastName,Email,DepartmentID,ManagerID,JobRole,HireDate,Status,MonthlySalaryINR,WorkLocation,Gender,Age,DistanceFromHomeKM,EducationLevel
ee8a5a47-cfeb-40a2-add7-6523b26c3581,Jenna,Runolfsson,leilani_ruecker35@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,75540a9f-e62c-4345-88b2-726080c8100d,Financial Analyst,2025-09-05,Active,67576,Pune,Non-Binary,45,23,Masters
0071ef89-d819-4571-96e2-17beed1d9bd5,Lupe,Bergnaum,hyman_price19@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Account Executive,2022-10-26,Active,117770,Mumbai,Male,25,8,Masters
aa78e4dc-723d-4fb4-a497-353e301addff,Omar,Tromp,alyssa.ebert@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,f29a8f01-0ea3-45f6-a563-5ab88bd21740,Accountant,2016-12-19,Active,115657,Pune,Non-Binary,54,26,PhD
327e437b-22c7-4b97-a3a4-1d21df695d84,Peter,Raynor,martin.wisozk@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,Sales Representative,2023-09-27,Active,46178,Mumbai,Male,30,2,Masters
1a602d1d-3c9f-448e-9bcf-609d6e0a1111,Cynthia,Littel,allison.barton@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,Payroll Specialist,2016-09-06,Active,44673,Pune,Prefer not to say,55,10,Diploma
41b607e3-086a-4f91-8dd5-a03e7b0b9760,Osborne,Willms,forrest54@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,254e5290-7c0b-4c32-a48f-ce956be85d4a,Marketing Specialist,2016-04-29,Active,53669,Delhi,Female,37,30,PhD
9277e8b6-5d69-4fd1-9944-571bf55761c7,Jammie,Bahringer,cindy_stanton90@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,8763f813-0fd1-448e-ae96-bd0f6be5d249,Recruiter,2025-01-13,Active,38259,Hyderabad,Prefer not to say,60,27,Diploma
96b207fa-029a-44f7-8f8e-336fed1721b4,Faye,Krajcik,kristie.rippin99@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,Content Writer,2019-09-13,Active,91318,Delhi,Female,51,4,Bachelors
7d074040-4756-4447-93ce-df56c9922b8b,Nick,Altenwerth,kelley35@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Payroll Specialist,2021-06-25,Active,50436,Pune,Female,50,11,Masters
026df0c7-fce7-414c-aaea-7e081a95f0c2,Vinnie,Wunsch,walter_gutkowski@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,3cd82c5e-529d-4500-8d52-deee030c1ea3,HR Business Partner,2020-06-24,Active,43860,Hyderabad,Female,46,1,PhD
329446eb-59ad-4541-bbcd-20fd069e82af,Elna,Bradtke,danielle.cruickshank@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Sales Representative,2016-08-06,Active,77853,Mumbai,Prefer not to say,58,11,Bachelors
434e954d-95c6-4dcb-bf99-46e4359e0d7f,Rhett,Hudson-Jenkins,mac.ledner62@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,ce210808-0643-4154-b355-0f4fdb9309a7,Senior Software Engineer,2024-05-06,Active,31883,Bangalore,Male,52,26,PhD
4813b970-e9d6-4dc4-abef-6babbaaa2bb9,Everett,Rempel,jaeden.ondricka@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,630716e5-012e-462e-997f-4bddc29d22c6,Marketing Specialist,2025-03-05,Active,106662,Delhi,Non-Binary,33,21,PhD
1b8191bb-2c80-4fcb-b510-ad67390cbcdf,Zita,O'Kon,ivan.ferry@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,543b70df-c750-4d2d-8b42-9ad31bebe5d1,SEO Analyst,2024-12-22,Active,62818,Delhi,Prefer not to say,40,7,Diploma
ef674495-dac5-40ca-b768-a032a82bf40d,Cheryl,Hermann,lonnie_watsica7@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8a6cb659-c889-4932-ba72-818cd81574f2,SEO Analyst,2016-10-14,Active,110873,Delhi,Prefer not to say,35,27,Bachelors
369f09ad-510b-4ba8-af17-f6a21aa7d901,Madyson,Hyatt,suzanne_stroman@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,9c6389a2-f1aa-472a-a405-217b6094b685,Senior Software Engineer,2021-05-01,Active,82344,Bangalore,Prefer not to say,51,16,Masters
76037b1b-d0e8-4e47-8e7b-f248f5af6c52,Andrea,Keebler,polly_herman80@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,a344149f-bc18-412b-940e-29c201e37a54,Accountant,2018-11-09,Terminated,44597,Pune,Male,39,24,Bachelors
5bcc7e40-5d55-4ff7-a32d-0e728bb9b5dd,Melyssa,Will,claire_kuhlman70@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,7005687a-9bf2-49a1-ada1-97c42963f3ed,Sales Development Rep,2015-10-08,Active,102243,Mumbai,Male,28,7,PhD
c359d09e-8161-403e-ad71-639463c4b574,Sherwood,Ondricka-Schultz,willard68@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,7e265d70-9188-4135-8f84-55b39076442e,DevOps Engineer,2021-04-15,Active,95121,Bangalore,Female,36,17,PhD
c8b8badb-383a-4d3c-8982-f2399846748e,Sheldon,Bode,davion93@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,36f9d437-0f3f-4390-b929-2ead8cea5fb5,Account Executive,2020-01-25,Active,94934,Mumbai,Male,33,10,Diploma
2e066e6b-aa88-442a-9dbd-144500215a83,Kate,Roob,melyssa_murray@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,93893360-8fd5-40d9-a827-3d8dc0d2f698,Financial Analyst,2025-03-16,Active,105233,Pune,Female,51,22,Bachelors
9dd96f56-4626-4d14-8bb7-d9b2a3127e86,Terrell,Glover,katarina.bahringer@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,ddf2f671-973b-4de9-afc4-04e64c763b88,Payroll Specialist,2020-07-18,Active,69335,Pune,Male,54,2,Bachelors
6762b8a6-1e07-4de5-adc9-f44a8e5b59bc,Kimberly,Sawayn,allan.bailey@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,555ee223-e3a0-411a-bd41-37eb57af5802,SEO Analyst,2023-01-10,Active,46404,Delhi,Non-Binary,32,18,Bachelors
63fed47b-e924-4a20-8e42-16fd0aa8ada2,Paul,Casper,delbert_blanda@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,Content Writer,2019-10-31,Active,80010,Delhi,Male,28,29,Masters
64400506-a5c0-4475-8bff-6c6f3d777d4a,Vanessa,Hudson,manuela4@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,SEO Analyst,2024-07-31,Active,42815,Delhi,Female,41,17,Masters
82c6b5cb-9a09-48fa-a6ee-1bb7b3aee0b2,Amanda,Parisian,eric.becker93@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8565ea1d-4f56-4a49-b00a-1ff7618021be,Marketing Specialist,2024-12-23,Terminated,109589,Delhi,Female,36,9,PhD
359d6895-6d02-475a-b47b-6f8fd4394d4a,Fredy,Larson,frankie_rau67@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,95fee654-165a-4426-8f15-5aa7615c5e52,Payroll Specialist,2022-03-30,Active,111200,Pune,Female,22,12,PhD
d637552a-0f6e-4801-afe8-e524ca81d2b1,Jerald,Franecki,norma_lueilwitz@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,f9bec295-192b-427e-b468-b90a36d3ed6e,Payroll Specialist,2015-08-04,Active,52025,Pune,Prefer not to say,44,10,Diploma
e2a32eb2-e17c-4638-83a4-e8a248b10c6e,Violette,Heller,tobin54@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,c928550c-2338-463b-930a-29020041a190,Senior Software Engineer,2025-02-27,Terminated,116262,Bangalore,Non-Binary,46,22,PhD
ab93edd2-d4b2-4230-a09c-a554cb27e26f,Don,Dickinson,jaylen_hartmann@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,c3301c22-2b4b-4c7f-827f-90a886d47311,Content Writer,2025-06-17,Terminated,92837,Delhi,Non-Binary,28,26,Masters
2d7ac0c1-d264-4e06-a863-bc460f270c7e,Terri,Beahan,christie35@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,75540a9f-e62c-4345-88b2-726080c8100d,Recruiter,2023-03-20,Active,62797,Hyderabad,Non-Binary,35,12,Masters
c12ab7fc-9d7b-4cb6-8c9d-c5dc2635a672,Neva,Rutherford,emil.yost@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Payroll Specialist,2024-11-22,Active,114868,Pune,Female,37,20,Diploma
54336b59-52db-4720-bc2b-95bf349523e7,Pascale,Collier,anahi.jenkins7@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,f29a8f01-0ea3-45f6-a563-5ab88bd21740,Sales Development Rep,2024-02-22,Active,64058,Mumbai,Male,59,22,PhD
3c2fb4ed-aefb-41c3-a0e6-d3f555b30e68,Laron,Hackett,angelo_crooks@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,Sales Development Rep,2017-05-27,Active,49760,Mumbai,Non-Binary,49,10,PhD
78de9409-27be-4383-a22d-2759b04bdbb0,Dominick,Gusikowski,johanna.bernier@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,Financial Analyst,2019-09-29,Active,109626,Pune,Male,23,20,Masters
6612ac8c-b655-4db5-a0c7-4e929c14fd5b,Doug,Armstrong,nathanial44@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,254e5290-7c0b-4c32-a48f-ce956be85d4a,Payroll Specialist,2025-08-13,Active,44708,Pune,Non-Binary,26,19,Bachelors
84b5fd68-9e8c-45a6-9eb1-f5c502ed0a13,Sue,Yundt,christop.stoltenberg@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8763f813-0fd1-448e-ae96-bd0f6be5d249,HR Business Partner,2020-02-17,Terminated,65730,Hyderabad,Non-Binary,47,16,PhD
11656dea-a081-4907-a159-1128c26c447c,Pat,Goyette,cornelius_hahn98@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,QA Engineer,2019-02-08,Active,69384,Bangalore,Male,25,10,Bachelors
5ad4857a-5d72-4d39-867d-a5d44ad8e369,Serena,Franecki,beverly.will55@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,0a372f95-d7ee-49d9-a2df-e7ddf82290de,SEO Analyst,2025-01-10,Active,63303,Delhi,Prefer not to say,55,26,Bachelors
ca9657db-521c-419c-845b-9de253ee54e3,Amelie,Paucek,mamie55@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,3cd82c5e-529d-4500-8d52-deee030c1ea3,SEO Analyst,2023-02-12,Active,91398,Delhi,Female,38,15,Bachelors
6cfb0320-3671-4bf7-9fe9-1897df5ee50c,Camron,Hilll,antonetta.anderson@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Financial Analyst,2022-01-08,Active,74483,Pune,Male,50,15,PhD
8b739633-893f-4cd1-aeb0-2a4918957ce5,Hildegard,Treutel-Greenfelder,simon91@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,ce210808-0643-4154-b355-0f4fdb9309a7,Sales Development Rep,2024-01-04,Active,101627,Mumbai,Female,52,25,Bachelors
9b37e412-4f31-42a5-9e49-6cbd6a6d6244,Lula,Lakin-Altenwerth,brendan.rippin@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,630716e5-012e-462e-997f-4bddc29d22c6,Content Writer,2018-02-11,Active,44757,Delhi,Non-Binary,31,27,Diploma
caf0fb48-66eb-4b9a-98af-f75df69ce1ed,Carlie,Emmerich,israel.west@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,543b70df-c750-4d2d-8b42-9ad31bebe5d1,DevOps Engineer,2022-09-17,Active,54751,Bangalore,Female,53,17,Bachelors
85d959c2-12ab-40a2-b4a2-1694cfcaab87,Catherine,Kilback,dahlia.ledner92@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8a6cb659-c889-4932-ba72-818cd81574f2,HR Business Partner,2021-04-27,Active,56935,Hyderabad,Non-Binary,51,1,Masters
81274bf2-df6c-4f51-bd8a-0d94ef47f051,Felix,Wolff,fernando.schinner64@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,9c6389a2-f1aa-472a-a405-217b6094b685,DevOps Engineer,2016-09-07,Active,94506,Bangalore,Female,44,4,Diploma
11d1ad61-d4b9-4814-8145-d852e92a62f2,Burnice,Schroeder,saige_fahey23@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,a344149f-bc18-412b-940e-29c201e37a54,QA Engineer,2024-08-14,Active,90740,Bangalore,Non-Binary,22,1,Bachelors
15a17e3d-53c2-4507-80f0-c24732fa6e43,Luella,Reynolds,lindsey_heller@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,7005687a-9bf2-49a1-ada1-97c42963f3ed,Content Writer,2019-06-11,Active,57229,Delhi,Prefer not to say,44,7,Masters
31ece175-b6fa-4d06-9388-8273f23b481c,Efren,Franey,gilberto46@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,7e265d70-9188-4135-8f84-55b39076442e,Marketing Specialist,2025-08-26,Terminated,92062,Delhi,Male,28,9,PhD
2eefd697-c9ae-4789-913f-9d1bffa2f105,Gonzalo,Renner,rachel.champlin-torp43@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,36f9d437-0f3f-4390-b929-2ead8cea5fb5,SEO Analyst,2021-07-06,Active,73893,Delhi,Prefer not to say,60,9,PhD
c60406b2-0de1-4564-9443-7ecd07e33d04,Carey,Stehr,maegan.barrows47@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,93893360-8fd5-40d9-a827-3d8dc0d2f698,Content Writer,2023-03-03,Active,99406,Delhi,Male,38,3,PhD
01da3475-9b3e-40c4-9572-8c5fb050a3c2,Earnest,Terry,queenie_lueilwitz@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,ddf2f671-973b-4de9-afc4-04e64c763b88,Sales Development Rep,2016-06-29,Active,80701,Mumbai,Female,36,7,Masters
208b0204-f914-4aed-9bec-90e9557f84a1,Rogelio,Ondricka,buck.orn@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,555ee223-e3a0-411a-bd41-37eb57af5802,Payroll Specialist,2023-08-03,Active,60136,Pune,Female,29,11,Diploma
3e1dd2c2-a2ce-46e7-a7e3-5fbdeb1c3110,Shaun,Hauck,rick.pfeffer@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,DevOps Engineer,2019-10-19,Active,91195,Bangalore,Prefer not to say,36,25,PhD
c8eeb74d-b2a2-431b-b664-1f25fc58f25b,Devin,Schumm,elda.dietrich@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,Recruiter,2020-11-01,Active,78280,Hyderabad,Female,24,26,Bachelors
e66df9ef-ab0d-43c7-877f-f9a22d38e683,Moshe,Bartoletti,fabiola.kihn-cassin52@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8565ea1d-4f56-4a49-b00a-1ff7618021be,SEO Analyst,2023-09-01,Active,92452,Delhi,Prefer not to say,29,5,PhD
4d593cad-711c-4d6a-95cb-bc601930f37a,Francisco,Fisher,laurence_mante41@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,95fee654-165a-4426-8f15-5aa7615c5e52,HR Business Partner,2024-11-26,Terminated,116587,Hyderabad,Prefer not to say,42,26,PhD
644e83e1-f668-4f9f-8dfe-7ddd0afbfd5f,America,Halvorson,winifred.hoeger16@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,f9bec295-192b-427e-b468-b90a36d3ed6e,Recruiter,2022-12-24,Terminated,53780,Hyderabad,Non-Binary,48,3,Diploma
7ac8f072-be3b-4730-aeec-47b438e52aaf,Horace,Kautzer,doris_torp@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,c928550c-2338-463b-930a-29020041a190,Senior Software Engineer,2024-11-20,Active,64454,Bangalore,Male,25,17,PhD
67b83bad-c30e-4d93-9736-8b88d07a4f8f,Kristopher,Haag-Willms,leon.mccullough@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,c3301c22-2b4b-4c7f-827f-90a886d47311,Sales Development Rep,2023-04-23,Active,45635,Mumbai,Male,25,2,Diploma
62c2f25c-48ab-4c66-b75c-89a317727130,Vincent,Swaniawski,gardner_stroman44@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,75540a9f-e62c-4345-88b2-726080c8100d,Payroll Specialist,2020-03-31,Active,41381,Pune,Non-Binary,52,14,Bachelors
91031108-a379-4327-9058-da0a3634b783,Sharon,Torp,london_blick33@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Senior Software Engineer,2022-09-12,Active,74919,Bangalore,Prefer not to say,47,22,Diploma
0cdefe2c-495e-4095-abb8-22f50042e740,Kristy,Cole,jay.kemmer@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,f29a8f01-0ea3-45f6-a563-5ab88bd21740,SEO Analyst,2019-10-19,Active,64218,Delhi,Prefer not to say,36,28,Masters
a84ca342-b410-429f-a875-f43a2b5d66d7,Mariam,Walker,betsy.champlin13@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,Sales Development Rep,2020-05-25,Active,32378,Mumbai,Male,41,2,Diploma
ba26fc77-07aa-46cf-992b-be7a8c3ec8cb,Jerry,Monahan,leticia_donnelly@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,Sales Development Rep,2017-08-18,Active,102607,Mumbai,Female,51,1,PhD
6d00c746-90ac-4831-8b0f-4cf696a631d1,Vernon,Conn,margaretta.bosco31@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,254e5290-7c0b-4c32-a48f-ce956be85d4a,DevOps Engineer,2019-02-27,Active,102144,Bangalore,Prefer not to say,50,6,Masters
4dfd46e1-2dbb-4917-9471-23b9f4b0817d,Adolphus,Sporer,ryder82@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8763f813-0fd1-448e-ae96-bd0f6be5d249,SEO Analyst,2021-05-10,Active,75403,Delhi,Male,49,7,PhD
02e34fe3-d735-4e46-8518-0afa9bc707b9,Jessy,Batz,ignacio66@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,Marketing Specialist,2020-01-19,Active,76973,Delhi,Female,52,12,Diploma
56b6b381-f04e-458f-b62d-26cc85af43a8,Jett,Lubowitz,charles_jast88@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Content Writer,2015-12-09,Active,97596,Delhi,Non-Binary,48,22,PhD
0122f164-7393-4950-8db9-873ec9c0aaf9,Georgia,Yost-Nader,kaycee41@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,3cd82c5e-529d-4500-8d52-deee030c1ea3,Software Engineer,2020-12-02,Active,60364,Bangalore,Female,29,27,Masters
5aa9883b-27a7-466e-a9d9-15e790fafcee,Marilie,Mitchell,kellie.olson@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,40d6cd96-c5d0-4455-b009-0b0046dcb51b,HR Generalist,2018-02-26,Active,36134,Hyderabad,Non-Binary,47,11,PhD
286aa56c-2d2a-4360-ab6a-7af75db36c78,Meredith,Barton,rafaela.schmeler63@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,ce210808-0643-4154-b355-0f4fdb9309a7,Sales Representative,2020-07-31,Terminated,64196,Mumbai,Female,36,26,Bachelors
20027bc6-c876-4238-8314-eeeee912fe4d,Jarrell,Daniel,emile.jaskolski42@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,630716e5-012e-462e-997f-4bddc29d22c6,QA Engineer,2022-04-18,Active,40464,Bangalore,Non-Binary,57,16,PhD
d4530d84-2aa4-427b-b0c1-e31677adcab7,Kenton,Schumm,alex.wuckert92@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,543b70df-c750-4d2d-8b42-9ad31bebe5d1,Software Engineer,2021-01-08,Active,92148,Bangalore,Female,48,21,Diploma
fd2eb560-ff18-45d7-8674-3c52943ba503,Arturo,Barrows,felix.swaniawski@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8a6cb659-c889-4932-ba72-818cd81574f2,Marketing Specialist,2016-06-01,Active,35736,Delhi,Non-Binary,44,18,PhD
51f34a02-2bca-4f00-a58e-2180be144498,Lora,O'Reilly,eva.swaniawski@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,9c6389a2-f1aa-472a-a405-217b6094b685,SEO Analyst,2015-11-18,Active,70299,Delhi,Male,52,16,Masters
c33c1495-1ded-46ee-a126-6efbc5e23645,Sadie,Hamill,martin6@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,a344149f-bc18-412b-940e-29c201e37a54,Software Engineer,2023-10-04,Active,56857,Bangalore,Male,53,15,Diploma
31026c95-2dc2-41c0-a0ce-406ff3a1d06a,Isai,Okuneva,graciela65@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,7005687a-9bf2-49a1-ada1-97c42963f3ed,QA Engineer,2020-08-02,Terminated,44273,Bangalore,Female,34,23,Bachelors
011168f7-88fe-40d8-9db6-c860c2bac25f,Marcella,Cremin,angelina95@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,7e265d70-9188-4135-8f84-55b39076442e,Sales Development Rep,2021-02-12,Active,96579,Mumbai,Prefer not to say,45,30,Diploma
fac0c1cf-2ba9-4ba9-aea3-b44577de5338,Savanna,Cormier,marjorie.koch@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,36f9d437-0f3f-4390-b929-2ead8cea5fb5,Content Writer,2021-08-10,Active,58404,Delhi,Non-Binary,58,7,PhD
dc206570-0614-4142-9502-c447b1e2b856,Toney,Koss,bessie_goyette@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,93893360-8fd5-40d9-a827-3d8dc0d2f698,HR Generalist,2024-10-03,Active,112158,Hyderabad,Prefer not to say,24,3,Diploma
999bc90a-6031-4d62-bc30-0a515d80f69d,Dawn,Block,edgardo.bailey85@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,ddf2f671-973b-4de9-afc4-04e64c763b88,Accountant,2020-08-21,Active,112950,Pune,Non-Binary,26,1,Masters
061f1610-ebef-4fbf-af9e-6690a71f41e3,Anderson,Hettinger,desiree3@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,555ee223-e3a0-411a-bd41-37eb57af5802,Account Executive,2023-03-16,Active,69708,Mumbai,Female,46,17,Bachelors
d86053c9-d9cc-43e1-8e4f-947647435782,Merle,Murazik,kelli_kessler23@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,Account Executive,2018-05-22,Active,89948,Mumbai,Prefer not to say,32,26,PhD
6dfc699c-2fcb-40f1-8195-9ec3674aa4c1,Melody,Parisian,kole97@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,HR Business Partner,2025-09-05,Active,35741,Hyderabad,Prefer not to say,35,17,Bachelors
d5ea108e-2290-465f-8fc4-82b456ed7b2d,Kelton,Donnelly,rosendo_stoltenberg1@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,8565ea1d-4f56-4a49-b00a-1ff7618021be,QA Engineer,2024-06-17,Active,117301,Bangalore,Non-Binary,33,17,PhD
19367c0a-eea6-44a8-b4d1-9957489a46e8,Erin,Swift,dave_tromp-oreilly49@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,95fee654-165a-4426-8f15-5aa7615c5e52,Financial Analyst,2023-11-15,Active,111178,Pune,Male,53,21,PhD
c73dc60e-aa50-47f2-b5f4-c2ec1e13759a,Avery,Maggio,merle.veum@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,f9bec295-192b-427e-b468-b90a36d3ed6e,Financial Analyst,2024-04-08,Active,38426,Pune,Female,52,23,Diploma
53bcb883-806c-495a-8f3b-40f40d27b37e,Brooke,Kshlerin,ines12@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,c928550c-2338-463b-930a-29020041a190,DevOps Engineer,2022-09-13,Active,96705,Bangalore,Prefer not to say,31,22,Diploma
f4320692-5985-49c8-b550-2c529c1ad7bb,Jerald,Murazik,maxwell.stehr74@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,c3301c22-2b4b-4c7f-827f-90a886d47311,Financial Analyst,2024-02-04,Active,41498,Pune,Male,29,21,Bachelors
8931948f-c39a-467d-b796-2d7726fa00c4,Lamar,Sipes,billy91@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,75540a9f-e62c-4345-88b2-726080c8100d,Accountant,2017-09-09,Active,77038,Pune,Female,22,12,Diploma
1dee5559-3cd8-4929-99db-eae0e04d3099,Karlie,Pacocha,stacy35@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Account Executive,2023-08-31,Terminated,53016,Mumbai,Prefer not to say,47,18,PhD
32883f59-9a74-402b-83fb-7835b62dc743,Arnold,Cassin,stella_franecki@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,f29a8f01-0ea3-45f6-a563-5ab88bd21740,QA Engineer,2017-03-15,Active,100590,Bangalore,Female,45,16,Bachelors
13819ee3-74dd-4111-9c9a-656fa2496760,Robyn,Mitchell,jasen97@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,Senior Software Engineer,2018-05-23,Terminated,98948,Bangalore,Non-Binary,50,29,Diploma
